District,Season,Soil_Type,N,P,K,Soil_pH,Temperature,Humidity,Rainfall,Crop
Palghar,Zaid,Black,75.51046818381673,37.63382417729609,51.415269140203684,7.232308395782787,22.18313454031238,68.88180860658537,110.21576204987058,Vegetables
Palghar,Kharif,Black,71.24095551693917,37.59055648724686,59.93565860290456,6.448815374750467,20.82424539038168,70.72076392054976,122.63415323861939,Rice
Palghar,Zaid,Black,74.73015372549628,36.078392717726146,61.921913795816046,7.191046019531626,21.617329055713817,56.58584405084383,102.90386126496921,Vegetables
Palghar,Rabi,Black,71.24400901208263,40.830523710460106,52.862781199823075,7.284015379566728,21.481846438361885,59.66761873519939,132.6159041191359,Wheat
Palghar,Zaid,Black,72.0991899210804,39.943502734212,54.06965382723557,6.8464963353405155,20.015306708575434,51.819042100667275,134.95769743013204,Vegetables
Palghar,Kharif,Black,71.41862792180743,33.32565741120352,54.84994305116009,7.490899735607647,21.14183238058018,62.85604624511371,96.42714763583767,Rice
Palghar,Rabi,Black,78.39420995000273,40.37350590931084,56.55059669427201,7.217619057309204,21.090268312033423,64.05035692565237,118.52470827590695,Wheat
Palghar,Kharif,Black,74.47390582425253,34.559503963547535,50.77232407640306,7.036158589292446,18.64743119591421,60.1339914276808,111.4227208313686,Rice
Palghar,Rabi,Black,81.54422307255842,40.47371216457007,50.049650722999175,7.044375864441902,19.95454588670017,64.11751971069867,91.88521878762968,Wheat
Palghar,Zaid,Black,67.28801297231323,41.66032132503099,60.19842706912224,6.952103407356675,22.178364415097956,67.40274390944066,110.09989373211414,Vegetables
Palghar,Kharif,Black,75.14193945173253,38.41106014006357,52.193861518806266,7.310225783489023,17.78649838369549,61.23221500979619,89.30231411591328,Rice
Palghar,Kharif,Black,66.5747352495263,41.98255193600921,54.54331464014938,6.56618681327968,19.3770281661227,68.91584503763784,110.99418507681136,Rice
Palghar,Zaid,Black,73.37304612453768,39.72670701280267,50.57183267104106,7.064717388143501,23.357661843612732,65.0315326036525,118.38077235378704,Vegetables
Palghar,Rabi,Black,69.45022124144138,37.38851510185065,59.772008384771894,6.820758906383158,22.23790287320259,76.05336073036507,132.1591486588485,Wheat
Palghar,Zaid,Black,67.93850658546214,38.007575153186195,51.71018749121785,7.431405913615133,20.735789940018325,64.74267981061351,122.77706749534339,Vegetables
Palghar,Rabi,Black,78.02968695047016,41.127404719461715,50.58703137394583,6.501125307610957,22.652771174376245,51.591324192742185,99.29782969321013,Wheat
Palghar,Kharif,Black,76.64846593588405,39.913426837263636,54.42342722727499,6.6422409767387025,20.50638936924229,59.01663455470598,96.52566235432884,Rice
Palghar,Rabi,Black,69.10102208575388,37.58904217978167,52.26319111873965,6.595278262244542,19.183801641588357,56.75636463644884,105.52616088438276,Wheat
Palghar,Rabi,Black,74.85891551677922,35.11794009051302,50.274885079316256,6.308622088860848,21.080891671940403,56.74308506650652,115.26024560519828,Wheat
Palghar,Kharif,Black,77.67023383555116,37.25434147960899,53.09648051428465,7.284179851786484,20.9992222168715,71.62308060870627,115.44336334228592,Rice
Palghar,Zaid,Black,69.83962439494583,40.2542657285252,59.159591860790584,6.29204123041286,20.74596305019711,54.73353247443604,106.66232614370645,Vegetables
Palghar,Zaid,Black,78.28987276098702,38.294127488762726,48.4001771607311,6.610536998084665,18.723584461915483,58.143252392527025,107.37705743736093,Vegetables
Palghar,Zaid,Black,74.18936715935473,43.36139524367404,53.061651875043296,7.720601999961109,19.687439135532827,65.02510092948602,96.75548435746525,Vegetables
Palghar,Kharif,Black,74.99546008954403,41.01344196878434,54.257819189573276,7.231525473265729,21.96247735811604,69.65359517621394,86.02718778265957,Rice
Palghar,Rabi,Black,78.99714003814904,39.88104404672774,58.05667554543574,7.631260601328844,19.80931730538788,59.914636853585186,96.1452669397847,Wheat
Palghar,Zaid,Black,69.34249828188436,37.624149071896,53.83279780908517,6.562376132730966,23.90693342274889,53.28980816860708,83.50599861397593,Vegetables
Palghar,Kharif,Black,78.0403851555654,36.50470082258483,52.63533112901824,7.609227275512545,18.346632388866,61.130327758362505,95.03976491266529,Rice
Palghar,Kharif,Black,74.92578904441538,34.14443501248336,55.52769525240101,7.025540166107343,19.905454945997196,74.1240995268641,95.94176516157827,Rice
Palghar,Kharif,Black,76.13047789996409,39.35321892164682,50.32461450919613,7.259415032860697,20.282006206604084,63.02094498692253,124.5214488601346,Rice
Palghar,Zaid,Black,74.10369450881737,43.26971590402519,48.64570337200754,6.873409932602356,17.647401178762188,59.453332528754764,113.68786058267233,Vegetables
Palghar,Kharif,Black,72.23321027093593,39.81974280397522,52.511212490022665,7.319146887410003,22.014961816044682,54.502817945591154,115.01411949726146,Rice
Palghar,Zaid,Black,80.45071761936752,38.68029236266537,55.50282727420758,7.133744678730726,19.403715068579345,67.33108659124302,103.02337594981704,Vegetables
Palghar,Zaid,Black,67.88723104870432,37.496659599009796,56.64318226228333,7.210658948304485,19.773864893467348,67.19730617731021,118.9078339668338,Vegetables
Palghar,Zaid,Black,79.30708977315795,39.54671378666589,50.39012837447466,6.896971324528534,19.12408394938594,57.44802790666928,105.08298226970811,Vegetables
Palghar,Zaid,Black,76.59536091727115,38.18363006807756,55.63948499577437,6.654273312504639,21.22233085149453,63.86131304705177,90.26651134677213,Vegetables
Palghar,Rabi,Black,82.25484549891603,37.00530747143217,53.91410808818221,7.796456353593371,21.475542808884402,59.71532781350653,122.34724739712749,Wheat
Palghar,Rabi,Black,75.94593782031149,35.86411230142954,56.28973481652376,7.080728316231023,19.152621039873537,58.520268175022885,121.62027170888885,Wheat
Palghar,Zaid,Black,74.86619087508959,38.91380799897278,59.854377248802656,6.809059018966572,20.42665335190226,59.77338798374438,116.04839482320547,Vegetables
Palghar,Kharif,Black,77.21139473320179,37.73981617860301,54.431153559869664,6.67722421648701,20.813294232239347,60.3962896141513,125.42621705405527,Rice
Palghar,Kharif,Black,65.67385696307709,37.61143767987867,54.69643568675289,6.6829273663105235,20.977736194088934,65.24396533257294,98.58980851217864,Rice
Palghar,Kharif,Black,77.27830727139876,38.68991411631956,58.89424923165978,7.012953482494607,18.745428064977077,61.46235966550277,125.29656143421312,Rice
Palghar,Kharif,Black,76.4588506461813,41.06680932846232,50.83884497137616,6.7677118307371,21.595478121966764,54.433561926684284,126.96942793905617,Rice
Palghar,Kharif,Black,71.686536379176,43.97694627798958,56.23723703358063,7.692520830330531,20.878280745454717,75.41535485779023,124.4824768862898,Rice
Palghar,Rabi,Black,75.01482169643181,36.86292498592474,53.74803400970295,6.425374941243353,19.591529051993415,64.95606985934198,134.16152299906454,Wheat
Palghar,Zaid,Black,65.63580706382,41.76549384874562,56.95397649773314,6.490690771017727,21.450521425391198,70.80122321097515,93.14088973189476,Vegetables
Palghar,Kharif,Black,76.07647900883181,36.3177850124734,59.69692625701752,6.660490609621783,22.924617478545837,62.610052525860105,91.91389917145602,Rice
Palghar,Zaid,Black,73.84831283742253,39.88183808070927,60.117928316663075,7.301774377371792,19.433583371207217,61.20473321331454,127.60561546724557,Vegetables
Palghar,Kharif,Black,73.7528842420194,37.73016219932555,48.36551414487165,6.65919432391425,20.10675680741378,53.29952837127039,93.64394548568161,Rice
Palghar,Rabi,Black,80.40387605546894,40.259304481550025,54.28708273430537,6.9425929457238755,20.85555630202711,64.7345405756012,101.59052707128195,Wheat
Palghar,Kharif,Black,76.16568481977306,42.46511839661624,55.54132992434339,6.321410690110599,20.347035911286707,60.05297953366805,114.00387252279455,Rice
Palghar,Zaid,Black,75.3140627770511,42.83343458609397,52.5568167077457,6.751995000506176,22.789245302029567,60.03067650393249,108.92874078477446,Vegetables
Palghar,Kharif,Black,71.3312299342483,37.449754719917856,50.08178598797659,7.585400574720045,19.99900096899393,66.0784447607299,118.55313989681098,Rice
Palghar,Zaid,Black,73.19811148005827,42.879824786001386,55.59637100427487,6.722033079688711,21.431222051380978,60.11810233427963,122.0615424743874,Vegetables
Palghar,Kharif,Black,78.14712894361696,40.58295962770975,58.86289725945072,6.8025882807859315,21.83247038484487,67.83163339832572,113.72779664519715,Rice
Palghar,Zaid,Black,76.84973325135557,34.942430089741016,54.780417752475884,6.997768717942282,18.71362260446696,58.709359058264496,89.11677401734921,Vegetables
Palghar,Kharif,Black,85.29205708267949,36.40677585581748,58.70260271175254,7.262491521398783,20.982408360020443,56.037249373550075,118.62133311383293,Rice
Palghar,Zaid,Black,73.84361027583854,40.85079654125888,53.77919894223828,6.192036902692751,18.98860276606615,64.89541622526274,101.22730474058594,Vegetables
Palghar,Zaid,Black,80.74748674100599,42.14781776045076,51.88217849181211,6.2964837578229975,20.017899100423243,63.91645522972994,125.78183643875666,Vegetables
Palghar,Zaid,Black,81.57343995638992,35.799428353743814,60.52029389976612,7.483141951622387,19.206662144083733,53.0396665038061,120.9572429822058,Vegetables
Palghar,Zaid,Black,72.859563148807,35.10788663478705,48.30812961106073,6.337537886371838,20.636452712127543,64.15498775969,120.2038328189836,Vegetables
Palghar,Zaid,Black,75.34567150475347,35.873268928552605,58.348928823100294,7.33182963819578,20.008317246699324,66.3512082740342,112.54297635988912,Vegetables
Palghar,Rabi,Black,66.2878820945586,44.91262804648685,50.71514922359008,7.797867066524265,21.212098707225966,72.83909499689803,115.20783268318523,Wheat
Palghar,Kharif,Black,81.85168998435611,40.7820751370386,54.53382725177798,6.351232308169394,20.392475955067095,57.554127839662435,85.43861071615343,Rice
Palghar,Kharif,Black,73.07897877449386,39.94491824878659,55.01856890181979,6.749595211838026,20.229821396640656,73.81541764175694,112.05431980380136,Rice
Palghar,Rabi,Black,72.92665673768252,36.95904600929883,51.34377228638528,7.8114906666144455,22.126562146822057,62.336706492739125,104.88805190646379,Wheat
Palghar,Kharif,Black,75.60925232610013,35.9103367005178,53.693749574068576,6.736282596637454,19.660314460556336,60.434776381277786,110.78406880969528,Rice
Palghar,Kharif,Black,73.61501134913756,34.89042558503072,57.77760382451192,6.753516658793692,19.428654303845427,53.160536223735406,104.18793175550474,Rice
Palghar,Kharif,Black,77.30928820900562,38.21961059640887,51.197099163606886,6.527229634607358,19.679561820468507,63.5239977216933,106.56843145729164,Rice
Palghar,Kharif,Black,69.9445596742521,41.66910231530533,52.62791982797721,7.186845323649869,22.531914373962692,67.37104984417032,97.8108431744782,Rice
Palghar,Kharif,Black,65.4393774148562,38.03276164283327,56.26726966069609,6.791607745839794,19.959455947860828,68.74405624296332,113.86314453739679,Rice
Palghar,Zaid,Black,76.11416664304487,38.9019771015651,53.560760817762464,6.491724829197742,19.08208417626572,64.93254655232917,128.53151868811497,Vegetables
Palghar,Zaid,Black,72.73769532631219,44.101294483548095,53.02022316147284,7.198888210433659,21.513830433401303,53.66974181309734,96.94870844911082,Vegetables
Palghar,Kharif,Black,77.18931284513978,37.06669318537932,53.21569985624092,6.932276030007594,18.823206594185876,64.07804564379457,115.08522506571609,Rice
Palghar,Kharif,Black,70.16001964035851,45.00913443656029,47.939214526681766,6.692943202585043,21.410348935794193,66.83332794215654,104.04833998759587,Rice
Palghar,Zaid,Black,77.80783948976116,40.880966577612035,51.38095980365419,7.252065304079527,20.28275979398918,67.15912025959086,107.44317754257449,Vegetables
Palghar,Rabi,Black,67.47146180641553,44.18902638694439,52.96049488178178,7.41931838505131,19.963125492087084,65.16428953595184,113.25898611099328,Wheat
Palghar,Zaid,Black,75.16388164540166,39.341889040784395,52.760600002237695,6.996294433366736,17.365683366675334,53.609509397963016,106.57702048624542,Vegetables
Palghar,Kharif,Black,80.77716473952466,40.94418180226819,57.86427362420192,6.709041700640461,20.568089798350535,49.6730818944156,116.52370269808895,Rice
Palghar,Rabi,Black,73.27267986119568,42.398623248629086,50.46240692023104,6.987840368537301,21.251048614053573,75.74252188653867,100.9382955126507,Wheat
Palghar,Rabi,Black,76.21891845946965,37.08732649701882,56.009325313128116,6.5307905072237356,21.47772314506312,52.592873531154126,115.96921775591765,Wheat
Palghar,Zaid,Black,68.44844657183809,35.47041466869291,51.65352671509932,7.128124982034269,20.107901314902612,63.01782645537202,111.57720322449732,Vegetables
Palghar,Kharif,Black,77.69505310811216,37.727428279361696,52.48902482027552,6.248906012737919,21.032131099325237,53.05654109768093,127.66699378774238,Rice
Palghar,Rabi,Black,74.33433816236783,37.797547545897544,54.45011719675734,6.636325795734254,19.161280352312584,55.77525430257576,117.07550126892036,Wheat
Palghar,Rabi,Black,77.96366694757567,37.29711391438533,52.94747588260377,7.240767518487555,18.1077993135854,69.91699107333922,110.01532934137326,Wheat
Palghar,Kharif,Black,73.53229028316949,40.747307141758775,50.09979309628002,6.644831257139862,20.965044141749143,56.14712343660094,99.44961731832797,Rice
Palghar,Rabi,Black,75.14988898993775,41.574441577904004,53.239387059581134,6.5816635222037645,19.219734704257146,71.61464196216215,117.25336703183775,Wheat
Palghar,Kharif,Black,79.05016521456818,36.63162878653602,50.28985110103257,7.3421516169313135,19.55500895311071,57.71158574046111,104.83704751308794,Rice
Palghar,Rabi,Black,74.26911693684357,42.719507799309724,61.89350836149837,6.7832107020401935,20.087995093442835,62.221921062444395,94.28470568597635,Wheat
Palghar,Zaid,Black,76.18355195176726,37.021463410981006,54.340039332384734,7.401644669640818,20.905735677738658,53.33427118099172,97.45869129665073,Vegetables
Palghar,Zaid,Black,80.43324732119011,38.583639634136,57.516304616197615,6.54741918497805,21.62800745058158,49.85296846792798,105.98399748294479,Vegetables
Palghar,Kharif,Black,78.9973625417004,41.8461448227185,55.22088739203546,7.144803242130743,19.737076667149857,56.87889200889919,111.65118679865256,Rice
Palghar,Rabi,Black,77.94937650307665,42.56162490750974,52.11876226885454,6.66674939702207,21.34133090808122,60.58896481035164,117.30722138189239,Wheat
Palghar,Rabi,Black,69.39000591370136,38.92786098389481,54.565093803455554,7.492816620245291,20.192284474803213,50.72046819366808,111.38455627670166,Wheat
Palghar,Rabi,Black,70.1350780989944,35.13089879531032,50.350065941350486,6.567208269140419,22.589924139059004,72.01319282954974,126.28315793413825,Wheat
Palghar,Kharif,Black,75.76027744425961,41.78581293335818,51.10495725824754,6.244078708952682,23.328137685322833,57.50095856559105,102.81888121147946,Rice
Palghar,Kharif,Black,66.25031141183038,39.48786564382831,51.661320722952325,7.005028694033471,21.336595031588594,65.6173477206131,87.07612412439904,Rice
Palghar,Kharif,Black,73.4823716157507,41.10633858623035,51.70872607348382,7.207750370368161,19.432498827375827,65.18445496914725,115.81571375730017,Rice
Palghar,Zaid,Black,71.84079847236757,38.48295340404594,55.74302188682087,7.2322971598465555,19.93232647799806,68.71049996473374,116.87570100644484,Vegetables
Palghar,Rabi,Black,68.53044568858854,39.2439755503334,48.86810902482287,6.78088058940557,19.776652654348904,55.97257056586064,116.6097780718298,Wheat
Palghar,Kharif,Black,68.76424124718257,43.90294461096336,56.252755545690746,6.841285968984715,20.26846329245234,64.74232919086847,115.39417412817615,Rice
Palghar,Zaid,Black,69.34303933795896,35.16843624455872,58.892192040828526,7.368992887287267,20.558617158268042,70.42413027458845,96.30698398931126,Vegetables
Palghar,Rabi,Black,74.17331551513738,41.0146221231638,50.057682004445304,6.515693512462035,21.22310003897779,70.68665520824577,98.06907419636272,Wheat
Palghar,Rabi,Black,74.52612328617894,37.343446181964225,54.12310112976815,6.853969946772251,22.537577432971993,64.871522503287,103.7098975681379,Wheat
Palghar,Rabi,Black,76.86168964316269,39.08598510422491,55.22623344560412,7.253986045382653,20.029792847027476,63.74145272906343,120.85745047127894,Wheat
Palghar,Rabi,Black,76.13747588195578,43.16389016905949,58.40152474937313,7.17047515140593,20.07950014040576,73.34195660592172,99.31556755868513,Wheat
Palghar,Kharif,Black,75.34219031552112,41.11767514559532,54.001269441426835,7.177055881457716,22.860491232820483,70.45560315609687,92.14927587896287,Rice
